,data,count
1987,"('적', '당_')",1987
1988,"('든', '지_')",1988
1989,"('잃어', '버렸_')",1989
1990,"('먼', '_')",1990
1991,"('졸', '업')",1991
1992,"('줄', '래_')",1992
1993,"('돌아', '오_')",1993
1994,"('자', '마자_')",1994
1995,"('여', '보세요_')",1995
1996,"('둔', '_')",1996
1997,"('보', '일_')",1997
1998,"('전', '기_')",1998
1999,"('수', '입_')",1999
2000,"('텔레', '비전_')",2000
2001,"('향', '수_')",2001
2002,"('봉', '투_')",2002
2003,"('세탁', '_')",2003
2004,"('따', '라서_')",2004
2005,"('정', '거장_')",2005
2006,"('면', '세_')",2006
2007,"('팝', '_')",2007
2008,"('라', '리_')",2008
2009,"('대', '비_')",2009
2010,"('꾸', '준')",2010
2011,"('꾸준', '히_')",2011
2012,"('라', '이')",2012
2013,"('안타', '깝_')",2013
2014,"('전', '문_')",2014
2015,"('졸업', '식_')",2015
2016,"('볼', '게_')",2016
2017,"('빠', '지_')",2017
2018,"('바', '닥')",2018
2019,"('대', '회_')",2019
2020,"('보', '안_')",2020
2021,"('치', '수_')",2021
2022,"('걸', '릴')",2022
2023,"('움', '직')",2023
2024,"('전', '용_')",2024
2025,"('균', '_')",2025
2026,"('터', '미')",2026
2027,"('그', '분_')",2027
2028,"('으', '셔도_')",2028
2029,"('연', '말_')",2029
2030,"('상', '관_')",2030
2031,"('용', '량_')",2031
2032,"('야', '죠_')",2032
2033,"('미용', '실_')",2033
2034,"('비', '교_')",2034
2035,"('분', '야_')",2035
2036,"('관', '한_')",2036
2037,"('밴', '드_')",2037
2038,"('와', '요_')",2038
2039,"('마', '치_')",2039
2040,"('살', '펴')",2040
2041,"('들어', '왔_')",2041
2042,"('터미', '널_')",2042
2043,"('보', '드_')",2043
2044,"('얼', '음_')",2044
2045,"('벨', '_')",2045
2046,"('방', '식_')",2046
2047,"('글', '쎄')",2047
2048,"('기', '술_')",2048
2049,"('고', '려_')",2049
2050,"('매', '주_')",2050
2051,"('오', '류_')",2051
2052,"('수', '고_')",2052
2053,"('초', '과_')",2053
2054,"('이', '걸_')",2054
2055,"('바닥', '_')",2055
2056,"('스', '크_')",2056
2057,"('실', '물_')",2057
2058,"('지', '나가_')",2058
2059,"('올', '게요_')",2059
2060,"('미술', '관_')",2060
2061,"('인', '분_')",2061
2062,"('보호', '자_')",2062
2063,"('드', '실_')",2063
2064,"('닫', '_')",2064
2065,"('가', '셔야_')",2065
2066,"('차', '라리_')",2066
2067,"('꼼', '꼼')",2067
2068,"('썼', '_')",2068
2069,"('헷', '갈')",2069
2070,"('으', '셔야_')",2070
2071,"('꽃', '_')",2071
2072,"('모', '레_')",2072
2073,"('각', '각_')",2073
2074,"('딱', '히_')",2074
2075,"('마', '트_')",2075
2076,"('기', '내')",2076
2077,"('기내', '식_')",2077
2078,"('힘', '_')",2078
2079,"('아이', '스')",2079
2080,"('바빠', '서_')",2080
2081,"('동', '의_')",2081
2082,"('바', '이트_')",2082
2083,"('보', '낼_')",2083
2084,"('드', '디어_')",2084
2085,"('념', '_')",2085
2086,"('만', '드_')",2086
2087,"('더', '군요_')",2087
2088,"('대', '표_')",2088
2089,"('아', '픈_')",2089
2090,"('시', '계_')",2090
2091,"('근', '육_')",2091
2092,"('시', '술_')",2092
2093,"('후', '식_')",2093
2094,"('대', '상_')",2094
2095,"('아', '르')",2095
2096,"('보', '냈_')",2096
2097,"('대', '학_')",2097
2098,"('갈', '까_')",2098
2099,"('빠', '른_')",2099
2100,"('시', '간')",2100
2101,"('들어', '온_')",2101
2102,"('시', '청_')",2102
2103,"('안', '전_')",2103
2104,"('베', '이')",2104
2105,"('양', '식_')",2105
2106,"('통', '증_')",2106
2107,"('부', '위_')",2107
2108,"('반', '입_')",2108
2109,"('으', '며_')",2109
2110,"('봅', '니다_')",2110
2111,"('최', '소_')",2111
2112,"('잊', '_')",2112
2113,"('도', '와')",2113
2114,"('뒀', '_')",2114
2115,"('찌', '개_')",2115
2116,"('헬', '스_')",2116
2117,"('적', '립_')",2117
2118,"('레', '이터_')",2118
2119,"('뭔', '가요_')",2119
2120,"('아르', '바이트_')",2120
2121,"('갈', '래_')",2121
2122,"('줄', '이_')",2122
2123,"('약', '간_')",2123
2124,"('시', '각_')",2124
2125,"('도와', '드릴까요_')",2125
2126,"('리', '어_')",2126
2127,"('점', '점_')",2127
2128,"('회', '장_')",2128
2129,"('는', '가요_')",2129
2130,"('V', '_')",2130
2131,"('상', '처_')",2131
2132,"('평', '일_')",2132
2133,"('무', '서')",2133
2134,"('메', '이')",2134
2135,"('주', '사_')",2135
2136,"('판매', '대_')",2136
2137,"('송', '장_')",2137
2138,"('수', '령_')",2138
2139,"('업', '데이트_')",2139
2140,"('문', '제')",2140
2141,"('혔', '_')",2141
2142,"('퇴', '사_')",2142
2143,"('신용', '카드_')",2143
2144,"('절', '대_')",2144
2145,"('넌', '_')",2145
2146,"('세', '금_')",2146
2147,"('명', '세_')",2147
2148,"('보', '여서_')",2148
2149,"('하', '긴_')",2149
2150,"('약', '국_')",2150
2151,"('노', '란색_')",2151
2152,"('단', '가_')",2152
2153,"('나', '쁘_')",2153
2154,"('일', '요일_')",2154
2155,"('수', '하')",2155
2156,"('수하', '물_')",2156
2157,"('넓', '_')",2157
2158,"('굳', '이_')",2158
2159,"('매', '니')",2159
2160,"('환', '율_')",2160
2161,"('가져', '왔_')",2161
2162,"('제', '안_')",2162
2163,"('나눠', '_')",2163
2164,"('넘', '어')",2164
2165,"('컬', '_')",2165
2166,"('비', '밀_')",2166
2167,"('써', '서_')",2167
2168,"('아', '래_')",2168
2169,"('뒤', '쪽_')",2169
2170,"('에', '스')",2170
2171,"('찾아', '가_')",2171
2172,"('빌', '릴_')",2172
2173,"('대', '요_')",2173
2174,"('으', '셔서_')",2174
2175,"('축', '제_')",2175
2176,"('문', '화_')",2176
2177,"('승', '인_')",2177
2178,"('발', '견_')",2178
2179,"('는', '다고_')",2179
2180,"('빌', '려_')",2180
2181,"('데', '리_')",2181
2182,"('L', '_')",2182
2183,"('뛰', '_')",2183
2184,"('경', '찰_')",2184
2185,"('시', '켰_')",2185
2186,"('군', '_')",2186
2187,"('기념', '품_')",2187
2188,"('긴', '장_')",2188
2189,"('마', '실_')",2189
2190,"('산', '물_')",2190
2191,"('주', '도_')",2191
2192,"('간', '식_')",2192
2193,"('의', '사_')",2193
2194,"('등', '록')",2194
2195,"('꺼', '내_')",2195
2196,"('체', '험_')",2196
2197,"('퍼', '_')",2197
2198,"('커', '서_')",2198
2199,"('사', '라')",2199
2200,"('써', '야_')",2200
2201,"('종', '일_')",2201
2202,"('겨', '울_')",2202
2203,"('려', '는데_')",2203
2204,"('다', '행')",2204
2205,"('다행', '히_')",2205
2206,"('가', '루_')",2206
2207,"('앞', '쪽_')",2207
2208,"('욕', '_')",2208
2209,"('어', '두')",2209
2210,"('영', '업')",2210
2211,"('모', '니')",2211
2212,"('잘', '라_')",2212
2213,"('출', '고_')",2213
2214,"('아이', '디어_')",2214
2215,"('웹', '_')",2215
2216,"('더', '욱')",2216
2217,"('개', '수_')",2217
2218,"('매', '번_')",2218
2219,"('T', '_')",2219
2220,"('뷰', '_')",2220
2221,"('직', '장_')",2221
2222,"('했', '잖아_')",2222
2223,"('십', '_')",2223
2224,"('잃어', '버')",2224
2225,"('아', '메')",2225
2226,"('로', '비_')",2226
2227,"('외', '부_')",2227
2228,"('과', '자_')",2228
2229,"('맨', '_')",2229
2230,"('전', '략_')",2230
2231,"('드', '시_')",2231
2232,"('결', '재_')",2232
2233,"('어', '른_')",2233
2234,"('렀', '_')",2234
2235,"('맵', '_')",2235
2236,"('군', '데_')",2236
2237,"('모니', '터_')",2237
2238,"('과', '정_')",2238
2239,"('릅', '니다_')",2239
2240,"('코', '드_')",2240
2241,"('지', '연_')",2241
2242,"('바', '구')",2242
2243,"('바구', '니_')",2243
2244,"('제', '시_')",2244
2245,"('사', '과_')",2245
2246,"('현', '장_')",2246
2247,"('지', '나')",2247
2248,"('응', '원_')",2248
2249,"('어려', '워_')",2249
2250,"('아메', '리카')",2250
2251,"('청', '소')",2251
2252,"('수', '출_')",2252
2253,"('묻', '_')",2253
2254,"('륙', '_')",2254
2255,"('푸', '_')",2255
2256,"('아이스', '크림_')",2256
2257,"('노', '선_')",2257
2258,"('배', '경_')",2258
2259,"('구', '체_')",2259
2260,"('중', '국어_')",2260
2261,"('도', '장_')",2261
2262,"('시', '아_')",2262
2263,"('놀', '랐_')",2263
2264,"('내', '내_')",2264
2265,"('둘', '러')",2265
2266,"('음식', '점_')",2266
2267,"('새', '우_')",2267
2268,"('골', '라_')",2268
2269,"('귀', '찮_')",2269
2270,"('수', '기_')",2270
2271,"('풍', '기_')",2271
2272,"('스러', '운_')",2272
2273,"('시', '지_')",2273
2274,"('소', '고기_')",2274
2275,"('다', '는데_')",2275
2276,"('T', 'V_')",2276
2277,"('스트레', '스_')",2277
2278,"('막', '히_')",2278
2279,"('건', '너')",2279
2280,"('안', '쪽_')",2280
2281,"('빛', '_')",2281
2282,"('코', '트_')",2282
2283,"('떨어', '지_')",2283
2284,"('구', '역_')",2284
2285,"('맞', '추_')",2285
2286,"('간', '다고_')",2286
2287,"('여쭤', '봐도_')",2287
2288,"('혀', '서_')",2288
2289,"('그', '동안_')",2289
2290,"('아닐', '까_')",2290
2291,"('녀', '_')",2291
2292,"('해', '야지_')",2292
2293,"('프', '린')",2293
2294,"('공', '사_')",2294
2295,"('대', '략_')",2295
2296,"('시', '킬')",2296
2297,"('으', '십니까_')",2297
2298,"('시', '도_')",2298
2299,"('정', '신_')",2299
2300,"('항공', '사_')",2300
2301,"('환', '급_')",2301
2302,"('아메리카', '노_')",2302
2303,"('전', '소_')",2303
2304,"('문', '구_')",2304
2305,"('분', '홍')",2305
2306,"('찌', '_')",2306
2307,"('길', '이_')",2307
2308,"('잃', '_')",2308
2309,"('만', '두_')",2309
2310,"('기', '차')",2310
2311,"('땀', '_')",2311
2312,"('장', '난감_')",2312
2313,"('구', '비_')",2313
2314,"('단', '계_')",2314
2315,"('얼', '_')",2315
2316,"('분', '석_')",2316
2317,"('워', '요_')",2317
2318,"('고등', '학교_')",2318
2319,"('그런', '가_')",2319
2320,"('킹', '_')",2320
2321,"('휴', '게')",2321
2322,"('홍', '콩_')",2322
2323,"('팬', '_')",2323
2324,"('걸릴', '까요_')",2324
2325,"('징', '_')",2325
2326,"('연', '봉_')",2326
2327,"('드', '세요_')",2327
2328,"('쓰', '레')",2328
2329,"('부', '품_')",2329
2330,"('영', '화')",2330
2331,"('인', '상_')",2331
2332,"('소', '문_')",2332
2333,"('딩', '_')",2333
2334,"('설', '정_')",2334
2335,"('에스', '컬')",2335
2336,"('에스컬', '레이터_')",2336
2337,"('감', '자')",2337
2338,"('제', '거_')",2338
2339,"('조', '리_')",2339
2340,"('지원', '자_')",2340
2341,"('채', '용_')",2341
2342,"('편', '한_')",2342
2343,"('편', '리_')",2343
2344,"('장', '비_')",2344
2345,"('끊', '_')",2345
2346,"('쌀', '_')",2346
2347,"('꽉', '_')",2347
2348,"('느껴', '_')",2348
2349,"('냉', '장')",2349
2350,"('알아', '봐_')",2350
2351,"('통', '해서_')",2351
2352,"('는', '군요_')",2352
2353,"('걸', '어서_')",2353
2354,"('만', '족_')",2354
2355,"('됩', '니까_')",2355
2356,"('반대', '편_')",2356
2357,"('예', '능_')",2357
2358,"('된', '다면_')",2358
2359,"('증', '가_')",2359
2360,"('칙', '_')",2360
2361,"('힘', '드_')",2361
2362,"('일', '어')",2362
2363,"('대', '중')",2363
2364,"('대중', '교통_')",2364
2365,"('니', '스_')",2365
2366,"('규', '모_')",2366
2367,"('볶', '음')",2367
2368,"('얻', '_')",2368
2369,"('냉장', '고_')",2369
2370,"('말', '로_')",2370
2371,"('간', '격_')",2371
2372,"('분', '실물_')",2372
2373,"('로', '션_')",2373
2374,"('쇼핑', '몰_')",2374
2375,"('장', '면_')",2375
2376,"('가', '격')",2376
2377,"('볼', '까요_')",2377
2378,"('완', '성_')",2378
2379,"('활', '용_')",2379
2380,"('가', '르')",2380
2381,"('유', '럽_')",2381
2382,"('기념', '_')",2382
2383,"('지', '점_')",2383
2384,"('적', '어도_')",2384
2385,"('사', '은')",2385
2386,"('사은', '품_')",2386
2387,"('투', '자_')",2387
2388,"('반', '찬_')",2388
2389,"('최', '고_')",2389
2390,"('영', '향_')",2390
2391,"('착', '각_')",2391
2392,"('협', '상_')",2392
2393,"('자', '연_')",2393
2394,"('경', '력_')",2394
2395,"('어', '딘')",2395
2396,"('분홍', '색_')",2396
2397,"('점', '검_')",2397
2398,"('나', '옵니다_')",2398
2399,"('나', '을_')",2399
2400,"('일', '부')",2400
2401,"('일부', '러_')",2401
2402,"('세', '관_')",2402
2403,"('수', '프_')",2403
2404,"('메이', '크')",2404
2405,"('메이크', '업_')",2405
2406,"('최', '종_')",2406
2407,"('나눠', '서_')",2407
2408,"('합', '격_')",2408
2409,"('과', '목_')",2409
2410,"('한', '대_')",2410
2411,"('린', '다고_')",2411
2412,"('준', '다고_')",2412
2413,"('촉', '_')",2413
2414,"('끌', '_')",2414
2415,"('환', '전소_')",2415
2416,"('이', '걸로_')",2416
2417,"('창', '가_')",2417
2418,"('취', '_')",2418
2419,"('연', '고_')",2419
2420,"('오', '렌')",2420
2421,"('더', '워서_')",2421
2422,"('레', '이')",2422
2423,"('걸', '려_')",2423
2424,"('면허', '증_')",2424
2425,"('스', '파')",2425
2426,"('밑', '_')",2426
2427,"('별', '도_')",2427
2428,"('음', '악_')",2428
2429,"('신용', '장_')",2429
2430,"('인', '턴_')",2430
2431,"('정해', '진_')",2431
2432,"('무', '상_')",2432
2433,"('반', '영_')",2433
2434,"('숙', '박_')",2434
2435,"('는', '구나_')",2435
2436,"('다', '닐_')",2436
2437,"('환', '경_')",2437
2438,"('땐', '_')",2438
2439,"('야겠', '다_')",2439
2440,"('옮', '기_')",2440
2441,"('선', '풍기_')",2441
2442,"('역', '사_')",2442
2443,"('아이', '스_')",2443
2444,"('해', '산물_')",2444
2445,"('열', '리_')",2445
2446,"('청', '구_')",2446
2447,"('계', '세요_')",2447
2448,"('반', '드시_')",2448
2449,"('넉', '넉')",2449
2450,"('검', '은색_')",2450
2451,"('기', '장_')",2451
2452,"('삼', '_')",2452
2453,"('제', '주도_')",2453
2454,"('던', '가요_')",2454
2455,"('공', '유_')",2455
2456,"('구', '하_')",2456
2457,"('파', '악_')",2457
2458,"('아무', '것_')",2458
2459,"('운', '동')",2459
2460,"('공', '고_')",2460
2461,"('견', '적_')",2461
2462,"('끗', '_')",2462
2463,"('입', '맛_')",2463
2464,"('갈', '게요_')",2464
2465,"('아이', '돌_')",2465
2466,"('베', '트')",2466
2467,"('개', '봉_')",2467
2468,"('털', '_')",2468
2469,"('모', '습_')",2469
2470,"('수', '록_')",2470
2471,"('탄', '_')",2471
2472,"('차', '가운_')",2472
2473,"('감', '기_')",2473
2474,"('내려', '야_')",2474
2475,"('증', '명서_')",2475
2476,"('바이', '어_')",2476
2477,"('으', '면서_')",2477
2478,"('교통', '사고_')",2478
2479,"('광', '_')",2479
2480,"('예', '쁜_')",2480
2481,"('끝', '난_')",2481
2482,"('하', '고_')",2482
2483,"('명', '단_')",2483
2484,"('못', '한_')",2484
2485,"('답', '니다_')",2485
2486,"('시', '켜')",2486
2487,"('일', '행_')",2487
2488,"('한', '잔_')",2488
2489,"('떼', '_')",2489
2490,"('와', '이')",2490
2491,"('순', '서_')",2491
2492,"('스', '티')",2492
2493,"('연', '휴_')",2493
2494,"('베트', '남_')",2494
2495,"('보', '여')",2495
2496,"('적', '응_')",2496
2497,"('아파', '요_')",2497
2498,"('범', '_')",2498
2499,"('놀', '이_')",2499
2500,"('볶', '이_')",2500
2501,"('지', '방_')",2501
2502,"('사', '내_')",2502
2503,"('내', '역_')",2503
2504,"('완', '전_')",2504
2505,"('걸', '까_')",2505
2506,"('학', '점_')",2506
2507,"('수', '학_')",2507
2508,"('신', '선_')",2508
2509,"('국', '제_')",2509
2510,"('뛰', '어')",2510
2511,"('실', '망_')",2511
2512,"('메', '시지_')",2512
2513,"('첨', '부_')",2513
2514,"('으', '나_')",2514
2515,"('물', '량_')",2515
2516,"('샤', '워_')",2516
2517,"('아', '냐_')",2517
2518,"('비', '실_')",2518
2519,"('마', '리_')",2519
2520,"('이따', '가_')",2520
2521,"('국', '물_')",2521
2522,"('신', '호_')",2522
2523,"('지', '정_')",2523
2524,"('렌', '터')",2524
2525,"('렌터', '카_')",2525
2526,"('떡', '볶이_')",2526
2527,"('정', '기_')",2527
2528,"('미', '나_')",2528
2529,"('반', '기_')",2529
2530,"('인', '력_')",2530
2531,"('관', '해_')",2531
2532,"('D', '_')",2532
2533,"('한', '국어_')",2533
2534,"('실', '제')",2534
2535,"('행', '복_')",2535
2536,"('취', '업_')",2536
2537,"('메', '인_')",2537
2538,"('화', '상_')",2538
2539,"('톱', '_')",2539
2540,"('강', '의_')",2540
2541,"('초', '콜')",2541
2542,"('초콜', '릿_')",2542
2543,"('부', '드')",2543
2544,"('들어', '올_')",2544
2545,"('모', '자_')",2545
2546,"('서', '부터_')",2546
2547,"('미', '뤄')",2547
2548,"('내', '려_')",2548
2549,"('즌', '_')",2549
2550,"('걸', '립니다_')",2550
2551,"('폐', '_')",2551
2552,"('양', '념_')",2552
2553,"('재', '무_')",2553
2554,"('그', '만_')",2554
2555,"('전', '해_')",2555
2556,"('전시', '회_')",2556
2557,"('확', '정_')",2557
2558,"('정', '식_')",2558
2559,"('C', '_')",2559
2560,"('다', '고요_')",2560
2561,"('몰', '라_')",2561
2562,"('어', '지_')",2562
2563,"('움직', '이_')",2563
2564,"('형', '태_')",2564
2565,"('끈', '_')",2565
2566,"('져', '요_')",2566
2567,"('뉴', '스_')",2567
2568,"('절', '차_')",2568
2569,"('달', '라서_')",2569
2570,"('어', '깨_')",2570
2571,"('옮', '겨_')",2571
2572,"('오렌', '지_')",2572
2573,"('건', '조_')",2573
2574,"('어', '쩐')",2574
2575,"('꽂', '_')",2575
2576,"('액', '체_')",2576
2577,"('대', '여_')",2577
2578,"('볼', '펜_')",2578
2579,"('요', '구_')",2579
2580,"('인', '해_')",2580
2581,"('스', '케')",2581
2582,"('월', '급_')",2582
2583,"('닝', '_')",2583
2584,"('실제', '로_')",2584
2585,"('선', '배_')",2585
2586,"('적', '힌_')",2586
2587,"('뭔', '지_')",2587
2588,"('이', '러_')",2588
2589,"('소', '재_')",2589
2590,"('이', '익_')",2590
2591,"('원', '인_')",2591
2592,"('지', '루_')",2592
2593,"('룸', '서비스_')",2593
2594,"('시', '즌_')",2594
2595,"('영', '양')",2595
2596,"('중', '간')",2596
2597,"('연', '극_')",2597
2598,"('명', '절_')",2598
2599,"('생', '길_')",2599
2600,"('최', '선_')",2600
2601,"('매', '진_')",2601
2602,"('콜', '_')",2602
2603,"('매니', '저_')",2603
2604,"('깜', '짝_')",2604
2605,"('한', '도_')",2605
2606,"('다', '섯_')",2606
2607,"('좁', '_')",2607
2608,"('이', '불_')",2608
2609,"('파', '운')",2609
2610,"('게', '이트_')",2610
2611,"('전', '통_')",2611
2612,"('통', '제_')",2612
2613,"('한', '데요_')",2613
2614,"('스', '터_')",2614
2615,"('데', '이터_')",2615
2616,"('중', '앙')",2616
2617,"('드', '셔_')",2617
2618,"('당', '히_')",2618
2619,"('탔', '_')",2619
2620,"('열', '쇠')",2620
2621,"('눈', '썹')",2621
2622,"('눈썹', '_')",2622
2623,"('감자', '튀김_')",2623
2624,"('여', '러')",2624
2625,"('고', '자_')",2625
2626,"('익', '숙_')",2626
2627,"('통', '장_')",2627
2628,"('선', '호_')",2628
2629,"('실', '까_')",2629
2630,"('이어', '폰_')",2630
2631,"('떨어', '졌_')",2631
2632,"('특', '이_')",2632
2633,"('친', '절_')",2633
2634,"('깔', '끔_')",2634
2635,"('사', '회_')",2635
2636,"('보', '상_')",2636
2637,"('된', '다_')",2637
2638,"('뜨', '거운_')",2638
2639,"('깨', '끗_')",2639
2640,"('반', '갑_')",2640
2641,"('아', '들_')",2641
2642,"('시', '끄러')",2642
2643,"('다', '운_')",2643
2644,"('단', '히_')",2644
2645,"('젊', '_')",2645
2646,"('심', '각_')",2646
2647,"('정', '상_')",2647
2648,"('멀', '리_')",2648
2649,"('품', '목_')",2649
2650,"('세', '계_')",2650
2651,"('신', '청')",2651
2652,"('키', '보드_')",2652
2653,"('어울', '릴_')",2653
2654,"('마', '음')",2654
2655,"('된', '다는_')",2655
2656,"('콤', '_')",2656
2657,"('돼', '지')",2657
2658,"('등록', '증_')",2658
2659,"('가', '죽_')",2659
2660,"('봉', '지_')",2660
2661,"('커', '트_')",2661
2662,"('빈', '_')",2662
2663,"('수', '당_')",2663
2664,"('쓴', '_')",2664
2665,"('놨', '_')",2665
2666,"('벗', '_')",2666
2667,"('화', '기_')",2667
2668,"('후', '기_')",2668
2669,"('여', '전히_')",2669
2670,"('남', '겨_')",2670
2671,"('둘러', '보_')",2671
2672,"('오', '르_')",2672
2673,"('수', '선_')",2673
2674,"('시', '킨_')",2674
2675,"('데', '이션_')",2675
2676,"('스', '페')",2676
2677,"('파', '이_')",2677
2678,"('진', '통제_')",2678
2679,"('정해', '져_')",2679
2680,"('는', '지요_')",2680
2681,"('깊', '_')",2681
2682,"('한', '참_')",2682
2683,"('채', '널_')",2683
2684,"('로', '그_')",2684
2685,"('혈', '_')",2685
2686,"('편', '안_')",2686
2687,"('중간', '고사_')",2687
2688,"('예', '뻐')",2688
2689,"('토', '마')",2689
2690,"('그', '걸로_')",2690
2691,"('뜯', '_')",2691
2692,"('대', '출_')",2692
2693,"('통', '과_')",2693
2694,"('건', '데요_')",2694
2695,"('양', '해_')",2695
2696,"('책', '임_')",2696
2697,"('평', '_')",2697
2698,"('신', '지_')",2698
2699,"('호', '사_')",2699
2700,"('까', '먹_')",2700
2701,"('탁', '_')",2701
2702,"('종', '합_')",2702
2703,"('왕', '복_')",2703
2704,"('멈', '추_')",2704
2705,"('배', '고')",2705
2706,"('남', '편_')",2706
2707,"('온', '도_')",2707
2708,"('걸', '요_')",2708
2709,"('이', '루')",2709
2710,"('먼', '지_')",2710
2711,"('인', '식_')",2711
2712,"('흥', '미_')",2712
2713,"('연', '착_')",2713
2714,"('무', '척_')",2714
2715,"('그', '리_')",2715
2716,"('들어', '갔_')",2716
2717,"('기다', '렸_')",2717
2718,"('어쩐', '지_')",2718
2719,"('구', '입_')",2719
2720,"('오', '랫')",2720
2721,"('참', '가_')",2721
2722,"('떠', '나_')",2722
2723,"('런', '스_')",2723
2724,"('드', '셨_')",2724
2725,"('품', '질_')",2725
2726,"('내', '릴_')",2726
2727,"('은', '가요_')",2727
2728,"('학', '년_')",2728
2729,"('더욱', '_')",2729
2730,"('전', '망_')",2730
2731,"('거', '울_')",2731
2732,"('서', '둘')",2732
2733,"('납', '품_')",2733
2734,"('선', '수_')",2734
2735,"('와', '도_')",2735
2736,"('나', '올')",2736
2737,"('건너', '편_')",2737
2738,"('스파', '게')",2738
2739,"('스파게', '티_')",2739
2740,"('해', '변_')",2740
2741,"('연', '어_')",2741
2742,"('일', '자_')",2742
2743,"('바꿔', '야_')",2743
2744,"('지난', '달_')",2744
2745,"('수', '단_')",2745
2746,"('단', '순_')",2746
2747,"('곤', '란_')",2747
2748,"('오랫', '동안_')",2748
2749,"('대', '량_')",2749
2750,"('머', '_')",2750
2751,"('면허', '_')",2751
2752,"('성', '격_')",2752
2753,"('로', '부터_')",2753
2754,"('시킬', '_')",2754
2755,"('어떠', '신가요_')",2755
2756,"('언', '_')",2756
2757,"('숍', '_')",2757
2758,"('항공', '편_')",2758
2759,"('더', '러')",2759
2760,"('아', '내_')",2760
2761,"('파운', '데이션_')",2761
2762,"('나', '타')",2762
2763,"('변', '화_')",2763
2764,"('언', '어_')",2764
2765,"('아', '름')",2765
2766,"('신청', '서_')",2766
2767,"('볼', '래_')",2767
2768,"('입', '장')",2768
2769,"('정', '문_')",2769
2770,"('수', '영_')",2770
2771,"('어딘', '지_')",2771
2772,"('나', '와요_')",2772
2773,"('채', '소_')",2773
2774,"('유', '아_')",2774
2775,"('피', '해_')",2775
2776,"('서', '점_')",2776
2777,"('볶음', '밥_')",2777
2778,"('능', '력_')",2778
2779,"('가르', '쳐_')",2779
2780,"('퍼', '런스_')",2780
2781,"('부', '러')",2781
2782,"('입', '학_')",2782
2783,"('기', '억')",2783
2784,"('설', '마_')",2784
2785,"('지', '어_')",2785
2786,"('아닌', '가_')",2786
2787,"('아파', '트_')",2787
2788,"('고', '양')",2788
2789,"('고양', '이_')",2789
2790,"('동', '물_')",2790
2791,"('우', '산_')",2791
2792,"('료', '비_')",2792
2793,"('가', '스_')",2793
2794,"('복', '숭')",2794
2795,"('기', '기_')",2795
2796,"('목', '적_')",2796
2797,"('와이', '파이_')",2797
2798,"('저', '히_')",2798
2799,"('평', '균_')",2799
2800,"('눌', '러_')",2800
2801,"('보', '입니다_')",2801
2802,"(""'"", '_')",2802
2803,"('업', '계_')",2803
2804,"('취', '미_')",2804
2805,"('조', '용_')",2805
2806,"('맡', '겨_')",2806
2807,"('휴', '일_')",2807
2808,"('물', '리_')",2808
2809,"('영양', '제_')",2809
2810,"('걸', '려요_')",2810
2811,"('아', '저')",2811
2812,"('아저', '씨_')",2812
2813,"('바', '뀐')",2813
2814,"('샴', '푸_')",2814
2815,"('드려', '서_')",2815
2816,"('감', '자_')",2816
2817,"('면세', '품_')",2817
2818,"('숙', '제_')",2818
2819,"('판매', '량_')",2819
2820,"('어', '땠')",2820
2821,"('다', '릅니다_')",2821
2822,"('누', '락_')",2822
2823,"('으', '려면_')",2823
2824,"('여', '부_')",2824
2825,"('픈', '데_')",2825
2826,"('한', '다_')",2826
2827,"('복숭', '아_')",2827
2828,"('은', '지_')",2828
2829,"('타', '입_')",2829
2830,"('달', '리_')",2830
2831,"('비', '행_')",2831
2832,"('살펴', '보_')",2832
2833,"('복', '사_')",2833
2834,"('목', '록_')",2834
2835,"('증', '빙_')",2835
2836,"('이', '른_')",2836
2837,"('규', '_')",2837
2838,"('신', '상품_')",2838
2839,"('추', '석_')",2839
2840,"('차', '례_')",2840
2841,"('올', '게_')",2841
2842,"('보', '증')",2842
2843,"('스', '포')",2843
2844,"('계산', '서_')",2844
2845,"('창', '문_')",2845
2846,"('돼지', '고기_')",2846
2847,"('벌', '금_')",2847
2848,"('정', '차_')",2848
2849,"('탈', '색_')",2849
2850,"('오', '일_')",2850
2851,"('위', '반_')",2851
2852,"('현', '_')",2852
2853,"('물어', '봐도_')",2853
2854,"('어떠', '_')",2854
2855,"('마', '찬')",2855
2856,"('마찬', '가지_')",2856
2857,"('실', '력_')",2857
2858,"('관광', '객_')",2858
2859,"('실', '내_')",2859
2860,"('인', '천_')",2860
2861,"('예', '약')",2861
2862,"('다', '친_')",2862
2863,"('톤', '_')",2863
2864,"('붙', '이_')",2864
2865,"('테', '스트_')",2865
2866,"('모', '자')",2866
2867,"('야', '채_')",2867
2868,"('포', '기_')",2868
2869,"('구', '장_')",2869
2870,"('으', '십니다_')",2870
2871,"('시간', '표_')",2871
2872,"('청소', '기_')",2872
2873,"('닦', '_')",2873
2874,"('영화', '관_')",2874
2875,"('불', '량_')",2875
2876,"('육', '수_')",2876
2877,"('장', '기_')",2877
2878,"('쉬', '운_')",2878
2879,"('역', '할_')",2879
2880,"('걸', '렸_')",2880
2881,"('다', '치_')",2881
2882,"('머', '리카')",2882
2883,"('머리카', '락_')",2883
2884,"('해', '외')",2884
2885,"('해외', '여행_')",2885
2886,"('사', '유_')",2886
2887,"('뮤', '지')",2887
2888,"('뮤지', '컬_')",2888
2889,"('심', '한_')",2889
2890,"('미', '루_')",2890
